DateTime,Price
2024-09-19 12:25:27,2436.30404235
2024-09-19 12:25:28,2436.27291345
2024-09-19 12:25:29,2435.76657771
2024-09-19 12:25:30,2435.73898119
2024-09-19 12:25:31,2435.76657771
2024-09-19 12:25:32,2435.89416147
2024-09-19 12:25:33,2435.7558283
2024-09-19 12:25:34,2435.51658077
2024-09-19 12:25:35,2435.4975
2024-09-19 12:25:36,2435.40086403
2024-09-19 12:25:37,2435.26659785
2024-09-19 12:25:38,2435.20399124
2024-09-19 12:25:39,2435.22082542
2024-09-19 12:25:40,2435.25956919
2024-09-19 12:25:41,2435.36103974
2024-09-19 12:25:42,2435.64442397
2024-09-19 12:25:43,2435.68686694
2024-09-19 12:25:44,2435.79
2024-09-19 12:25:45,2435.8135551
2024-09-19 12:25:46,2435.69806032
2024-09-19 12:25:47,2435.81316756
2024-09-19 12:25:48,2435.82667315
2024-09-19 12:25:49,2436.24021481
2024-09-19 12:25:50,2436.53980589
2024-09-19 12:25:51,2436.64639308
2024-09-19 12:25:52,2436.81811076
2024-09-19 12:25:53,2436.75131923
2024-09-19 12:25:54,2436.74290421
2024-09-19 12:25:55,2436.8360116
2024-09-19 12:25:56,2436.86309911
2024-09-19 12:25:57,2436.8631152
2024-09-19 12:25:58,2436.91981786
2024-09-19 12:25:59,2436.86413357
2024-09-19 12:26:00,2436.72888913
2024-09-19 12:24:00,2438.05923125
2024-09-19 12:24:01,2438.07614695
2024-09-19 12:24:02,2438.34262369
2024-09-19 12:24:03,2438.295
2024-09-19 12:24:04,2438.34849681
2024-09-19 12:24:05,2438.29255988
2024-09-19 12:24:06,2438.3442243
2024-09-19 12:24:07,2438.29771661
2024-09-19 12:24:08,2438.23076652
2024-09-19 12:24:09,2438.13151321
2024-09-19 12:24:10,2438.37475184
2024-09-19 12:24:11,2438.48882585
2024-09-19 12:24:12,2438.48843562
2024-09-19 12:24:13,2438.40701867
2024-09-19 12:24:14,2438.44643054
2024-09-19 12:24:15,2438.49529446
2024-09-19 12:24:16,2438.42980319
2024-09-19 12:24:17,2438.45163368
2024-09-19 12:24:18,2438.40380003
2024-09-19 12:24:19,2438.41925146
2024-09-19 12:24:20,2438.34500001
2024-09-19 12:24:21,2438.32662501
2024-09-19 12:24:22,2438.26180489
2024-09-19 12:24:23,2438.20387326
2024-09-19 12:24:24,2438.22172624
2024-09-19 12:24:25,2438.23639508
2024-09-19 12:24:26,2438.25892353
2024-09-19 12:24:27,2438.29006534
2024-09-19 12:24:28,2438.62163809
2024-09-19 12:24:29,2438.60711485
2024-09-19 12:24:30,2438.72281533
2024-09-19 12:24:31,2438.65348945
2024-09-19 12:24:32,2438.72405363
2024-09-19 12:24:33,2438.76868274
2024-09-19 12:24:34,2438.62947688
2024-09-19 12:24:35,2438.61995729
2024-09-19 12:24:36,2438.66499999
2024-09-19 12:24:37,2438.75277645
2024-09-19 12:24:38,2438.71141683
2024-09-19 12:24:39,2438.73563721
2024-09-19 12:24:40,2438.79903662
2024-09-19 12:24:41,2438.79260903
2024-09-19 12:24:42,2438.71963696
2024-09-19 12:24:43,2438.74499999
2024-09-19 12:24:44,2438.70215742
2024-09-19 12:24:45,2438.70715742
2024-09-19 12:24:46,2438.67292245
2024-09-19 12:24:47,2438.61282683
2024-09-19 12:24:48,2438.64495886
2024-09-19 12:24:49,2438.96535369
2024-09-19 12:24:50,2439.06029657
2024-09-19 12:24:51,2439.04440011
2024-09-19 12:24:52,2439.02966056
2024-09-19 12:24:53,2439.0229758
2024-09-19 12:24:54,2439.12349747
2024-09-19 12:24:55,2439.52557748
2024-09-19 12:24:56,2439.58240419
2024-09-19 12:24:57,2439.71583658
2024-09-19 12:24:58,2439.74470602
2024-09-19 12:24:59,2439.77397115
2024-09-19 12:25:00,2439.76781019
2024-09-19 12:23:00,2437.82706973
2024-09-19 12:23:01,2438.21397032
2024-09-19 12:23:02,2438.27575173
2024-09-19 12:23:03,2438.26632882
2024-09-19 12:23:04,2438.34207561
2024-09-19 12:23:05,2438.64583586
2024-09-19 12:23:06,2438.69368394
2024-09-19 12:23:07,2438.94675931
2024-09-19 12:23:08,2439.32500287
2024-09-19 12:23:09,2439.39624542
2024-09-19 12:23:10,2439.40060963
2024-09-19 12:23:11,2439.39777536
2024-09-19 12:23:12,2439.29886973
2024-09-19 12:23:13,2439.30553611
2024-09-19 12:23:14,2439.6575005
2024-09-19 12:23:15,2439.78259707
2024-09-19 12:23:16,2439.82588258
2024-09-19 12:23:17,2439.71542512
2024-09-19 12:23:18,2439.65821489
2024-09-19 12:23:19,2439.66354999
2024-09-19 12:23:20,2439.74376862
2024-09-19 12:23:21,2439.81
2024-09-19 12:23:22,2439.58397419
2024-09-19 12:23:23,2439.4742586
2024-09-19 12:23:24,2439.12711085
2024-09-19 12:23:25,2439.16851198
2024-09-19 12:23:26,2439.10392397
2024-09-19 12:23:27,2438.62475932
2024-09-19 12:23:28,2438.60424999
2024-09-19 12:23:29,2438.62426793
2024-09-19 12:23:30,2438.68780271
2024-09-19 12:23:31,2438.69081116
2024-09-19 12:23:32,2438.51165539
2024-09-19 12:23:33,2438.45536225
2024-09-19 12:23:34,2438.46802375
2024-09-19 12:23:35,2438.2075165
2024-09-19 12:23:36,2438.2225
2024-09-19 12:23:37,2438.15176921
2024-09-19 12:23:38,2438.66864132
2024-09-19 12:23:39,2439.19500299
2024-09-19 12:23:40,2439.19329314
2024-09-19 12:23:41,2439.17912444
2024-09-19 12:23:42,2439.16721747
2024-09-19 12:23:43,2439.16847864
2024-09-19 12:23:44,2439.22182502
2024-09-19 12:23:45,2439.2484335
2024-09-19 12:23:46,2439.13383877
2024-09-19 12:23:47,2439.14896634
2024-09-19 12:23:48,2439.1819151
2024-09-19 12:23:49,2439.19810186
2024-09-19 12:23:50,2439.25506899
2024-09-19 12:23:51,2439.28117063
2024-09-19 12:23:52,2439.42100558
2024-09-19 12:23:53,2439.51930636
2024-09-19 12:23:54,2439.4274055
2024-09-19 12:23:55,2439.41916173
2024-09-19 12:23:56,2439.30306728
2024-09-19 12:23:57,2439.20600501
2024-09-19 12:23:58,2438.55077162
2024-09-19 12:23:59,2438.23972086
2024-09-19 12:24:00,2438.05923125
2024-09-19 12:22:00,2437.355
2024-09-19 12:22:01,2437.26032603
2024-09-19 12:22:02,2437.10748358
2024-09-19 12:22:03,2437.01576726
2024-09-19 12:22:04,2436.96133513
2024-09-19 12:22:05,2436.82248707
2024-09-19 12:22:06,2436.79007373
2024-09-19 12:22:07,2436.84339024
2024-09-19 12:22:08,2437.38218655
2024-09-19 12:22:09,2437.50751565
2024-09-19 12:22:10,2437.43617104
2024-09-19 12:22:11,2437.52327236
2024-09-19 12:22:12,2437.54880002
2024-09-19 12:22:13,2437.40867415
2024-09-19 12:22:14,2437.2458573
2024-09-19 12:22:15,2437.2358573
2024-09-19 12:22:16,2436.75
2024-09-19 12:22:17,2436.67654412
2024-09-19 12:22:18,2436.6865115
2024-09-19 12:22:19,2436.595
2024-09-19 12:22:20,2436.55710516
2024-09-19 12:22:21,2436.50712921
2024-09-19 12:22:22,2436.27612175
2024-09-19 12:22:23,2436.1822644
2024-09-19 12:22:24,2436.60057166
2024-09-19 12:22:25,2436.66240371
2024-09-19 12:22:26,2436.59302355
2024-09-19 12:22:27,2436.46162417
2024-09-19 12:22:28,2436.74149875
2024-09-19 12:22:29,2436.81477737
2024-09-19 12:22:30,2437.34287493
2024-09-19 12:22:31,2437.39927085
2024-09-19 12:22:32,2437.47838171
2024-09-19 12:22:33,2437.4654558
2024-09-19 12:22:34,2437.46545561
2024-09-19 12:22:35,2437.46929749
2024-09-19 12:22:36,2437.5920025
2024-09-19 12:22:37,2438.18256373
2024-09-19 12:22:38,2438.58232264
2024-09-19 12:22:39,2438.66260971
2024-09-19 12:22:40,2438.8291665
2024-09-19 12:22:41,2438.85240896
2024-09-19 12:22:42,2438.88427363
2024-09-19 12:22:43,2438.88151641
2024-09-19 12:22:44,2438.84833458
2024-09-19 12:22:45,2438.90239903
2024-09-19 12:22:46,2438.90246458
2024-09-19 12:22:47,2438.84678253
2024-09-19 12:22:48,2438.49702653
2024-09-19 12:22:49,2438.46933391
2024-09-19 12:22:50,2438.37390426
2024-09-19 12:22:51,2438.17
2024-09-19 12:22:52,2438.03520376
2024-09-19 12:22:53,2437.93400012
2024-09-19 12:22:54,2437.85028899
2024-09-19 12:22:55,2437.81435876
2024-09-19 12:22:56,2437.72287782
2024-09-19 12:22:57,2437.72416015
2024-09-19 12:22:58,2437.7676883
2024-09-19 12:22:59,2437.73732917
2024-09-19 12:23:00,2437.82706973
2024-09-19 12:21:00,2442.50539708
2024-09-19 12:21:01,2442.36121371
2024-09-19 12:21:02,2442.15703301
2024-09-19 12:21:03,2442.15707713
2024-09-19 12:21:04,2442.0515815
2024-09-19 12:21:05,2441.67622245
2024-09-19 12:21:06,2441.67496045
2024-09-19 12:21:07,2441.57969143
2024-09-19 12:21:08,2441.56537517
2024-09-19 12:21:09,2441.54178136
2024-09-19 12:21:10,2441.36500001
2024-09-19 12:21:11,2440.7243737
2024-09-19 12:21:12,2440.61306937
2024-09-19 12:21:13,2440.693422
2024-09-19 12:21:14,2440.69750018
2024-09-19 12:21:15,2440.62854126
2024-09-19 12:21:16,2440.58988075
2024-09-19 12:21:17,2440.615
2024-09-19 12:21:18,2440.53998696
2024-09-19 12:21:19,2440.50209536
2024-09-19 12:21:20,2440.3425
2024-09-19 12:21:21,2440.2069559
2024-09-19 12:21:22,2440.27089871
2024-09-19 12:21:23,2440.16689006
2024-09-19 12:21:24,2440.17800739
2024-09-19 12:21:25,2440.30327623
2024-09-19 12:21:26,2440.12216006
2024-09-19 12:21:27,2439.69685589
2024-09-19 12:21:28,2439.45503858
2024-09-19 12:21:29,2439.305
2024-09-19 12:21:30,2439.13802821
2024-09-19 12:21:31,2439.10371304
2024-09-19 12:21:32,2439.06719784
2024-09-19 12:21:33,2438.87054384
2024-09-19 12:21:34,2438.83035291
2024-09-19 12:21:35,2438.74291561
2024-09-19 12:21:36,2437.68719693
2024-09-19 12:21:37,2437.53920351
2024-09-19 12:21:38,2436.60231391
2024-09-19 12:21:39,2436.40491759
2024-09-19 12:21:40,2436.585
2024-09-19 12:21:41,2436.88094108
2024-09-19 12:21:42,2436.86747637
2024-09-19 12:21:43,2436.88346425
2024-09-19 12:21:44,2436.7927386
2024-09-19 12:21:45,2436.8925
2024-09-19 12:21:46,2436.89398965
2024-09-19 12:21:47,2437.050591
2024-09-19 12:21:48,2437.43120242
2024-09-19 12:21:49,2437.67533994
2024-09-19 12:21:50,2437.69113563
2024-09-19 12:21:51,2437.92092661
2024-09-19 12:21:52,2437.63831819
2024-09-19 12:21:53,2437.52108958
2024-09-19 12:21:54,2437.54920544
2024-09-19 12:21:55,2437.53825953
2024-09-19 12:21:56,2437.41041763
2024-09-19 12:21:57,2437.47828648
2024-09-19 12:21:58,2437.49132991
2024-09-19 12:21:59,2437.39079085
2024-09-19 12:22:00,2437.355
2024-09-19 12:20:00,2445.91146078
2024-09-19 12:20:01,2445.88458573
2024-09-19 12:20:02,2445.87582884
2024-09-19 12:20:03,2445.84246196
2024-09-19 12:20:04,2445.74909149
2024-09-19 12:20:05,2445.74859066
2024-09-19 12:20:06,2445.69637603
2024-09-19 12:20:07,2445.66250002
2024-09-19 12:20:08,2445.80212156
2024-09-19 12:20:09,2445.87574303
2024-09-19 12:20:10,2445.9133603
2024-09-19 12:20:11,2445.90478249
2024-09-19 12:20:12,2445.7985984
2024-09-19 12:20:13,2445.6872817
2024-09-19 12:20:14,2445.71350287
2024-09-19 12:20:15,2445.73074983
2024-09-19 12:20:16,2445.78803715
2024-09-19 12:20:17,2445.73194903
2024-09-19 12:20:18,2445.73182508
2024-09-19 12:20:19,2445.75903234
2024-09-19 12:20:20,2445.22806312
2024-09-19 12:20:21,2444.885
2024-09-19 12:20:22,2444.81747417
2024-09-19 12:20:23,2444.69540115
2024-09-19 12:20:24,2444.75080333
2024-09-19 12:20:25,2444.845
2024-09-19 12:20:26,2444.76964574
2024-09-19 12:20:27,2444.68950816
2024-09-19 12:20:28,2444.43764046
2024-09-19 12:20:29,2444.1875
2024-09-19 12:20:30,2443.85435797
2024-09-19 12:20:31,2443.73476459
2024-09-19 12:20:32,2443.79715023
2024-09-19 12:20:33,2443.50012878
2024-09-19 12:20:34,2443.32749891
2024-09-19 12:20:35,2443.19453796
2024-09-19 12:20:36,2442.90128855
2024-09-19 12:20:37,2442.82724866
2024-09-19 12:20:38,2442.73860167
2024-09-19 12:20:39,2442.765
2024-09-19 12:20:40,2442.81843584
2024-09-19 12:20:41,2442.85803702
2024-09-19 12:20:42,2442.99250049
2024-09-19 12:20:43,2443.0316625
2024-09-19 12:20:44,2442.94929699
2024-09-19 12:20:45,2442.95185182
2024-09-19 12:20:46,2442.96254026
2024-09-19 12:20:47,2442.95766495
2024-09-19 12:20:48,2442.99500299
2024-09-19 12:20:49,2443.00336218
2024-09-19 12:20:50,2443.01468467
2024-09-19 12:20:51,2443.00511496
2024-09-19 12:20:52,2442.91843019
2024-09-19 12:20:53,2442.89632996
2024-09-19 12:20:54,2442.92958997
2024-09-19 12:20:55,2442.74707589
2024-09-19 12:20:56,2442.71012795
2024-09-19 12:20:57,2442.60980077
2024-09-19 12:20:58,2442.51611313
2024-09-19 12:20:59,2442.51492998
2024-09-19 12:21:00,2442.50539708
2024-09-19 12:19:00,2445.5825
2024-09-19 12:19:01,2445.57783767
2024-09-19 12:19:02,2445.62077156
2024-09-19 12:19:03,2445.62225926
2024-09-19 12:19:04,2445.51463318
2024-09-19 12:19:05,2445.50734519
2024-09-19 12:19:06,2445.61252695
2024-09-19 12:19:07,2445.67127217
2024-09-19 12:19:08,2445.68563608
2024-09-19 12:19:09,2445.87440181
2024-09-19 12:19:10,2445.97297622
2024-09-19 12:19:11,2445.96323386
2024-09-19 12:19:12,2445.70623767
2024-09-19 12:19:13,2445.6810646
2024-09-19 12:19:14,2445.53691213
2024-09-19 12:19:15,2445.45988136
2024-09-19 12:19:16,2445.54462395
2024-09-19 12:19:17,2445.50867659
2024-09-19 12:19:18,2445.29859042
2024-09-19 12:19:19,2445.30745912
2024-09-19 12:19:20,2445.2173503
2024-09-19 12:19:21,2445.14122124
2024-09-19 12:19:22,2445.11899225
2024-09-19 12:19:23,2445.08750955
2024-09-19 12:19:24,2445.19175572
2024-09-19 12:19:25,2445.21492002
2024-09-19 12:19:26,2445.22114623
2024-09-19 12:19:27,2445.18520488
2024-09-19 12:19:28,2445.07359526
2024-09-19 12:19:29,2445.10236472
2024-09-19 12:19:30,2445.12127838
2024-09-19 12:19:31,2445.06517557
2024-09-19 12:19:32,2445.10000066
2024-09-19 12:19:33,2445.06077483
2024-09-19 12:19:34,2445.10134759
2024-09-19 12:19:35,2445.11179302
2024-09-19 12:19:36,2445.12377259
2024-09-19 12:19:37,2445.25108933
2024-09-19 12:19:38,2445.18635118
2024-09-19 12:19:39,2445.28744283
2024-09-19 12:19:40,2445.45564404
2024-09-19 12:19:41,2445.54955596
2024-09-19 12:19:42,2445.52981529
2024-09-19 12:19:43,2445.56285029
2024-09-19 12:19:44,2445.58282382
2024-09-19 12:19:45,2445.63868318
2024-09-19 12:19:46,2445.84096336
2024-09-19 12:19:47,2445.8015947
2024-09-19 12:19:48,2445.78215522
2024-09-19 12:19:49,2445.79457757
2024-09-19 12:19:50,2445.84472958
2024-09-19 12:19:51,2445.82022406
2024-09-19 12:19:52,2445.89833637
2024-09-19 12:19:53,2445.84961883
2024-09-19 12:19:54,2445.87535853
2024-09-19 12:19:55,2445.90254639
2024-09-19 12:19:56,2445.8040946
2024-09-19 12:19:57,2445.84773543
2024-09-19 12:19:58,2445.92906139
2024-09-19 12:19:59,2445.92906889
2024-09-19 12:20:00,2445.91146078
2024-09-19 12:18:00,2444.6075005
2024-09-19 12:18:01,2444.70998376
2024-09-19 12:18:02,2444.82616202
2024-09-19 12:18:03,2444.89222118
2024-09-19 12:18:04,2445.20919312
2024-09-19 12:18:05,2445.3625005
2024-09-19 12:18:06,2445.34034428
2024-09-19 12:18:07,2445.30585523
2024-09-19 12:18:08,2445.25173792
2024-09-19 12:18:09,2445.10998611
2024-09-19 12:18:10,2445.21511849
2024-09-19 12:18:11,2445.3250471
2024-09-19 12:18:12,2445.32335652
2024-09-19 12:18:13,2445.34929414
2024-09-19 12:18:14,2445.34929414
2024-09-19 12:18:15,2445.52227531
2024-09-19 12:18:16,2445.62998661
2024-09-19 12:18:17,2445.51196318
2024-09-19 12:18:18,2445.71274347
2024-09-19 12:18:19,2445.74977652
2024-09-19 12:18:20,2445.71750049
2024-09-19 12:18:21,2445.74441928
2024-09-19 12:18:22,2445.69474378
2024-09-19 12:18:23,2445.43430607
2024-09-19 12:18:24,2445.22613601
2024-09-19 12:18:25,2445.06202592
2024-09-19 12:18:26,2445.36856821
2024-09-19 12:18:27,2445.49873252
2024-09-19 12:18:28,2445.63592371
2024-09-19 12:18:29,2445.62431313
2024-09-19 12:18:30,2445.52714583
2024-09-19 12:18:31,2445.58917487
2024-09-19 12:18:32,2445.5557005
2024-09-19 12:18:33,2445.43842263
2024-09-19 12:18:34,2445.50476413
2024-09-19 12:18:35,2445.55695196
2024-09-19 12:18:36,2445.66387624
2024-09-19 12:18:37,2445.63663493
2024-09-19 12:18:38,2445.60865617
2024-09-19 12:18:39,2445.65115647
2024-09-19 12:18:40,2445.63669668
2024-09-19 12:18:41,2445.5496521
2024-09-19 12:18:42,2445.54965517
2024-09-19 12:18:43,2445.46472415
2024-09-19 12:18:44,2445.49554901
2024-09-19 12:18:45,2445.51619673
2024-09-19 12:18:46,2445.58611758
2024-09-19 12:18:47,2445.59018481
2024-09-19 12:18:48,2445.58007552
2024-09-19 12:18:49,2445.77412374
2024-09-19 12:18:50,2445.78588945
2024-09-19 12:18:51,2445.83931727
2024-09-19 12:18:52,2445.8925
2024-09-19 12:18:53,2445.76022393
2024-09-19 12:18:54,2445.70758704
2024-09-19 12:18:55,2445.69249586
2024-09-19 12:18:56,2445.67497554
2024-09-19 12:18:57,2445.66349214
2024-09-19 12:18:58,2445.64494458
2024-09-19 12:18:59,2445.64768649
2024-09-19 12:19:00,2445.5825
2024-09-19 12:17:00,2445.59706274
2024-09-19 12:17:01,2445.60743074
2024-09-19 12:17:02,2445.525
2024-09-19 12:17:03,2445.3
2024-09-19 12:17:04,2445.28249999
2024-09-19 12:17:05,2445.295
2024-09-19 12:17:06,2445.45818763
2024-09-19 12:17:07,2445.58993854
2024-09-19 12:17:08,2445.48087445
2024-09-19 12:17:09,2445.40364883
2024-09-19 12:17:10,2445.53048233
2024-09-19 12:17:11,2445.56966256
2024-09-19 12:17:12,2445.59338123
2024-09-19 12:17:13,2445.59838123
2024-09-19 12:17:14,2445.58115296
2024-09-19 12:17:15,2445.46430385
2024-09-19 12:17:16,2444.52529649
2024-09-19 12:17:17,2444.57220455
2024-09-19 12:17:18,2444.2151971
2024-09-19 12:17:19,2444.055
2024-09-19 12:17:20,2443.8695417
2024-09-19 12:17:21,2443.83940935
2024-09-19 12:17:22,2443.73714737
2024-09-19 12:17:23,2443.7
2024-09-19 12:17:24,2443.75634079
2024-09-19 12:17:25,2443.73737934
2024-09-19 12:17:26,2443.71375841
2024-09-19 12:17:27,2443.64596632
2024-09-19 12:17:28,2443.64132659
2024-09-19 12:17:29,2443.64380095
2024-09-19 12:17:30,2443.57958267
2024-09-19 12:17:31,2443.59897008
2024-09-19 12:17:32,2443.655
2024-09-19 12:17:33,2443.71159986
2024-09-19 12:17:34,2443.99599976
2024-09-19 12:17:35,2444.04538131
2024-09-19 12:17:36,2444.03797521
2024-09-19 12:17:37,2444.06300841
2024-09-19 12:17:38,2444.04080523
2024-09-19 12:17:39,2444.375
2024-09-19 12:17:40,2444.44252183
2024-09-19 12:17:41,2444.4175511
2024-09-19 12:17:42,2444.25147486
2024-09-19 12:17:43,2444.10411928
2024-09-19 12:17:44,2444.11072579
2024-09-19 12:17:45,2444.095
2024-09-19 12:17:46,2444.09539782
2024-09-19 12:17:47,2444.105
2024-09-19 12:17:48,2444.095
2024-09-19 12:17:49,2444.10483216
2024-09-19 12:17:50,2444.13717524
2024-09-19 12:17:51,2444.12140002
2024-09-19 12:17:52,2444.13308056
2024-09-19 12:17:53,2444.12190631
2024-09-19 12:17:54,2444.13717524
2024-09-19 12:17:55,2444.10231926
2024-09-19 12:17:56,2444.14885468
2024-09-19 12:17:57,2444.585
2024-09-19 12:17:58,2444.67893025
2024-09-19 12:17:59,2444.63611259
2024-09-19 12:18:00,2444.6075005
2024-09-19 12:16:00,2444.92223242
2024-09-19 12:16:01,2444.99152168
2024-09-19 12:16:02,2445.22784214
2024-09-19 12:16:03,2445.58079102
2024-09-19 12:16:04,2445.55425018
2024-09-19 12:16:05,2445.3975025
2024-09-19 12:16:06,2445.55232092
2024-09-19 12:16:07,2445.70228168
2024-09-19 12:16:08,2445.79425181
2024-09-19 12:16:09,2445.94730389
2024-09-19 12:16:10,2446.03696117
2024-09-19 12:16:11,2445.95264906
2024-09-19 12:16:12,2445.9970005
2024-09-19 12:16:13,2446.07186051
2024-09-19 12:16:14,2446.10917012
2024-09-19 12:16:15,2446.16231511
2024-09-19 12:16:16,2446.092818
2024-09-19 12:16:17,2446.19891624
2024-09-19 12:16:18,2446.19856637
2024-09-19 12:16:19,2446.20596881
2024-09-19 12:16:20,2446.24150793
2024-09-19 12:16:21,2446.14109856
2024-09-19 12:16:22,2446.0595456
2024-09-19 12:16:23,2445.94730461
2024-09-19 12:16:24,2446.18682034
2024-09-19 12:16:25,2446.38262979
2024-09-19 12:16:26,2446.55242465
2024-09-19 12:16:27,2446.49324209
2024-09-19 12:16:28,2446.30030755
2024-09-19 12:16:29,2446.5597416
2024-09-19 12:16:30,2446.6025005
2024-09-19 12:16:31,2446.47129246
2024-09-19 12:16:32,2446.035
2024-09-19 12:16:33,2445.885
2024-09-19 12:16:34,2445.8516288
2024-09-19 12:16:35,2445.7874152
2024-09-19 12:16:36,2445.11790957
2024-09-19 12:16:37,2444.84676287
2024-09-19 12:16:38,2444.83128496
2024-09-19 12:16:39,2444.48740927
2024-09-19 12:16:40,2444.5301988
2024-09-19 12:16:41,2444.6
2024-09-19 12:16:42,2444.77415569
2024-09-19 12:16:43,2444.84306863
2024-09-19 12:16:44,2444.84663494
2024-09-19 12:16:45,2445.02791481
2024-09-19 12:16:46,2445.17713432
2024-09-19 12:16:47,2445.4947606
2024-09-19 12:16:48,2445.54816617
2024-09-19 12:16:49,2445.55299687
2024-09-19 12:16:50,2445.69728603
2024-09-19 12:16:51,2445.83137674
2024-09-19 12:16:52,2445.73226323
2024-09-19 12:16:53,2445.61577247
2024-09-19 12:16:54,2445.61785823
2024-09-19 12:16:55,2445.59285533
2024-09-19 12:16:56,2445.62461867
2024-09-19 12:16:57,2445.61633619
2024-09-19 12:16:58,2445.60625702
2024-09-19 12:16:59,2445.564053
2024-09-19 12:17:00,2445.59706274
2024-09-19 12:15:00,2441.3975025
2024-09-19 12:15:01,2441.5573949
2024-09-19 12:15:02,2441.50809213
2024-09-19 12:15:03,2441.35588578
2024-09-19 12:15:04,2441.3573609
2024-09-19 12:15:05,2441.26458869
2024-09-19 12:15:06,2441.33776468
2024-09-19 12:15:07,2441.35640175
2024-09-19 12:15:08,2441.49497981
2024-09-19 12:15:09,2441.54227846
2024-09-19 12:15:10,2441.87598148
2024-09-19 12:15:11,2441.99348373
2024-09-19 12:15:12,2442.00767133
2024-09-19 12:15:13,2441.9054088
2024-09-19 12:15:14,2441.84492656
2024-09-19 12:15:15,2441.82087373
2024-09-19 12:15:16,2441.79349868
2024-09-19 12:15:17,2441.79349869
2024-09-19 12:15:18,2441.78199269
2024-09-19 12:15:19,2441.78199269
2024-09-19 12:15:20,2441.68414782
2024-09-19 12:15:21,2441.68197501
2024-09-19 12:15:22,2441.64928696
2024-09-19 12:15:23,2441.31973559
2024-09-19 12:15:24,2441.29579899
2024-09-19 12:15:25,2441.425
2024-09-19 12:15:26,2441.7730916
2024-09-19 12:15:27,2442.35496719
2024-09-19 12:15:28,2442.445
2024-09-19 12:15:29,2442.58718389
2024-09-19 12:15:30,2442.91579666
2024-09-19 12:15:31,2443.41
2024-09-19 12:15:32,2443.58390274
2024-09-19 12:15:33,2443.69426762
2024-09-19 12:15:34,2443.43022989
2024-09-19 12:15:35,2443.05685822
2024-09-19 12:15:36,2443.04185772
2024-09-19 12:15:37,2443.07096898
2024-09-19 12:15:38,2443.05655338
2024-09-19 12:15:39,2442.98282467
2024-09-19 12:15:40,2442.87294466
2024-09-19 12:15:41,2443.46046907
2024-09-19 12:15:42,2443.71375754
2024-09-19 12:15:43,2443.95466002
2024-09-19 12:15:44,2444.040755
2024-09-19 12:15:45,2444.12816633
2024-09-19 12:15:46,2444.1005035
2024-09-19 12:15:47,2444.1105025
2024-09-19 12:15:48,2444.16100865
2024-09-19 12:15:49,2444.12903087
2024-09-19 12:15:50,2444.23671563
2024-09-19 12:15:51,2444.07343496
2024-09-19 12:15:52,2444.22623002
2024-09-19 12:15:53,2444.23676221
2024-09-19 12:15:54,2444.22397052
2024-09-19 12:15:55,2444.23675915
2024-09-19 12:15:56,2444.24161845
2024-09-19 12:15:57,2444.25452617
2024-09-19 12:15:58,2444.65253026
2024-09-19 12:15:59,2445.10461686
2024-09-19 12:16:00,2444.92223242
2024-09-19 12:14:00,2441.9024291
2024-09-19 12:14:01,2441.91464125
2024-09-19 12:14:02,2441.75059537
2024-09-19 12:14:03,2441.645
2024-09-19 12:14:04,2441.625
2024-09-19 12:14:05,2441.6
2024-09-19 12:14:06,2441.455
2024-09-19 12:14:07,2441.21029651
2024-09-19 12:14:08,2441.03694867
2024-09-19 12:14:09,2440.90134774
2024-09-19 12:14:10,2440.8972415
2024-09-19 12:14:11,2440.90184588
2024-09-19 12:14:12,2440.94625288
2024-09-19 12:14:13,2440.96860043
2024-09-19 12:14:14,2440.92446716
2024-09-19 12:14:15,2440.89751992
2024-09-19 12:14:16,2440.83255638
2024-09-19 12:14:17,2440.89499234
2024-09-19 12:14:18,2440.85282546
2024-09-19 12:14:19,2440.85602334
2024-09-19 12:14:20,2440.84130167
2024-09-19 12:14:21,2440.84128406
2024-09-19 12:14:22,2440.86524003
2024-09-19 12:14:23,2440.90796879
2024-09-19 12:14:24,2440.9825005
2024-09-19 12:14:25,2441.28697011
2024-09-19 12:14:26,2441.32527149
2024-09-19 12:14:27,2441.0490398
2024-09-19 12:14:28,2440.9507513
2024-09-19 12:14:29,2440.97884074
2024-09-19 12:14:30,2441.00743143
2024-09-19 12:14:31,2441.09732143
2024-09-19 12:14:32,2440.96276773
2024-09-19 12:14:33,2440.94598104
2024-09-19 12:14:34,2440.86672892
2024-09-19 12:14:35,2440.85733175
2024-09-19 12:14:36,2440.86662357
2024-09-19 12:14:37,2441.02637266
2024-09-19 12:14:38,2441.2075025
2024-09-19 12:14:39,2441.79251568
2024-09-19 12:14:40,2442.03592223
2024-09-19 12:14:41,2442.05254762
2024-09-19 12:14:42,2441.86583094
2024-09-19 12:14:43,2441.95442288
2024-09-19 12:14:44,2441.88149949
2024-09-19 12:14:45,2441.85214757
2024-09-19 12:14:46,2441.90067721
2024-09-19 12:14:47,2441.77941491
2024-09-19 12:14:48,2441.80920656
2024-09-19 12:14:49,2441.7687285
2024-09-19 12:14:50,2441.60324872
2024-09-19 12:14:51,2441.63129394
2024-09-19 12:14:52,2441.63005339
2024-09-19 12:14:53,2441.64892297
2024-09-19 12:14:54,2441.68381923
2024-09-19 12:14:55,2441.62691777
2024-09-19 12:14:56,2441.62682034
2024-09-19 12:14:57,2441.56832686
2024-09-19 12:14:58,2441.49210532
